ID,CLASSIFIED,TYPE
LUCENE-2286,IMPROVEMENT,IMPROVEMENT
LUCENE-2288,IMPROVEMENT,IMPROVEMENT
LUCENE-2289,IMPROVEMENT,IMPROVEMENT
LUCENE-229,IMPROVEMENT,IMPROVEMENT
LUCENE-2290,IMPROVEMENT,IMPROVEMENT
LUCENE-2293,RFE,BUG
LUCENE-2294,RFE,IMPROVEMENT
LUCENE-2295,RFE,IMPROVEMENT
LUCENE-2297,RFE,IMPROVEMENT
LUCENE-2298,RFE,RFE
LUCENE-2299,BUG,BUG
LUCENE-230,BUG,BUG
LUCENE-2300,BUG,BUG
LUCENE-2302,IMPROVEMENT,IMPROVEMENT
LUCENE-2303,CLEANUP,
LUCENE-2304,IMPROVEMENT,IMPROVEMENT
LUCENE-2309,REFACTORING,IMPROVEMENT
LUCENE-231,BUILD_SYSTEM,BUG
LUCENE-2310,CLEANUP,
LUCENE-2311,RFE,IMPROVEMENT
LUCENE-2313,TEST,IMPROVEMENT
LUCENE-2314,RFE,IMPROVEMENT
LUCENE-2315,DESIGN_DEFECT,BUG
LUCENE-2316,RFE,IMPROVEMENT
LUCENE-2318,TEST,TEST
LUCENE-2319,DOCUMENTATION,IMPROVEMENT
LUCENE-232,BUG,BUG
LUCENE-2320,RFE,IMPROVEMENT
LUCENE-2321,IMPROVEMENT,IMPROVEMENT
LUCENE-2322,TEST,
LUCENE-2323,REFACTORING,IMPROVEMENT
LUCENE-2324,RFE,IMPROVEMENT
LUCENE-2325,TEST,TEST
LUCENE-2326,BUILD_SYSTEM,IMPROVEMENT
LUCENE-2328,BUG,BUG
LUCENE-2329,IMPROVEMENT,IMPROVEMENT
LUCENE-2331,RFE,RFE
LUCENE-2332,RFE,RFE
LUCENE-2333,BUILD_SYSTEM,BUG
LUCENE-2339,RFE,IMPROVEMENT
LUCENE-2341,RFE,RFE
LUCENE-2343,RFE,IMPROVEMENT
LUCENE-2344,BUG,BUG
LUCENE-235,BUG,BUG
LUCENE-2351,IMPROVEMENT,IMPROVEMENT
LUCENE-2352,TEST,TEST
LUCENE-2353,BUG,BUG
LUCENE-2354,IMPROVEMENT,IMPROVEMENT
LUCENE-2356,RFE,BUG
LUCENE-2358,REFACTORING,TASK
LUCENE-2359,BUG,BUG
LUCENE-236,DOCUMENTATION,BUG
LUCENE-2360,IMPROVEMENT,IMPROVEMENT
LUCENE-2364,RFE,IMPROVEMENT
LUCENE-2365,BUG,BUG
LUCENE-2366,BUG,BUG
LUCENE-237,IMPROVEMENT,BUG
LUCENE-2370,RFE,TASK
LUCENE-2372,CLEANUP,IMPROVEMENT
LUCENE-2373,RFE,IMPROVEMENT
LUCENE-2374,RFE,IMPROVEMENT
LUCENE-2377,BUG,IMPROVEMENT
LUCENE-2378,CLEANUP,IMPROVEMENT
LUCENE-238,CLEANUP,BUG
LUCENE-2380,IMPROVEMENT,IMPROVEMENT
LUCENE-2382,BUG,BUG
LUCENE-2383,BUG,BUG
LUCENE-2384,IMPROVEMENT,
LUCENE-2385,REFACTORING,IMPROVEMENT
LUCENE-2386,IMPROVEMENT,BUG
LUCENE-2387,BUG,BUG
LUCENE-2388,DOCUMENTATION,BUG
LUCENE-2389,IMPROVEMENT,IMPROVEMENT
LUCENE-239,REFACTORING,BUG
LUCENE-2390,TEST,BUG
LUCENE-2391,IMPROVEMENT,IMPROVEMENT
LUCENE-2392,RFE,IMPROVEMENT
LUCENE-2393,RFE,RFE
LUCENE-2397,BUG,IMPROVEMENT
LUCENE-2398,TEST,TEST
LUCENE-2399,RFE,RFE
LUCENE-240,DOCUMENTATION,BUG
LUCENE-2400,IMPROVEMENT,IMPROVEMENT
LUCENE-2401,IMPROVEMENT,IMPROVEMENT
LUCENE-2402,RFE,IMPROVEMENT
LUCENE-2404,IMPROVEMENT,BUG
LUCENE-2409,RFE,RFE
LUCENE-241,BUG,BUG
LUCENE-2410,IMPROVEMENT,IMPROVEMENT
LUCENE-2412,DOCUMENTATION,TASK
LUCENE-2413,REFACTORING,IMPROVEMENT
LUCENE-2414,RFE,RFE
LUCENE-2415,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2416,IMPROVEMENT,IMPROVEMENT
LUCENE-2417,IMPROVEMENT,BUG
LUCENE-2419,TEST,IMPROVEMENT
LUCENE-242,IMPROVEMENT,BUG
LUCENE-2421,IMPROVEMENT,IMPROVEMENT
LUCENE-2422,IMPROVEMENT,BUG
LUCENE-2424,IMPROVEMENT,BUG
LUCENE-2426,IMPROVEMENT,IMPROVEMENT
LUCENE-243,RFE,IMPROVEMENT
LUCENE-2437,RFE,RFE
LUCENE-2440,RFE,IMPROVEMENT
LUCENE-2444,REFACTORING,TASK
LUCENE-2449,TEST,TEST
LUCENE-245,IMPROVEMENT,BUG
LUCENE-2451,TEST,IMPROVEMENT
LUCENE-2455,CLEANUP,IMPROVEMENT
LUCENE-2458,CLEANUP,BUG
LUCENE-2459,BUG,BUG
LUCENE-246,RFE,BUG
LUCENE-2462,CLEANUP,BUG
LUCENE-2463,IMPROVEMENT,IMPROVEMENT
LUCENE-2464,RFE,IMPROVEMENT
LUCENE-2466,BUG,BUG
LUCENE-2467,BUG,BUG
LUCENE-2468,BUG,BUG
LUCENE-247,IMPROVEMENT,IMPROVEMENT
LUCENE-2472,IMPROVEMENT,IMPROVEMENT
LUCENE-2473,DOCUMENTATION,BUG
LUCENE-2474,RFE,IMPROVEMENT
LUCENE-2476,BUG,BUG
LUCENE-2477,CLEANUP,BUG
LUCENE-2478,BUG,BUG
LUCENE-2479,RFE,IMPROVEMENT
LUCENE-248,RFE,IMPROVEMENT
LUCENE-2480,CLEANUP,IMPROVEMENT
LUCENE-2481,IMPROVEMENT,IMPROVEMENT
LUCENE-2482,RFE,RFE
LUCENE-2484,CLEANUP,TASK
LUCENE-2486,BUG,BUG
LUCENE-2487,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2488,BUILD_SYSTEM,BUG
LUCENE-2489,REFACTORING,IMPROVEMENT
LUCENE-249,DOCUMENTATION,BUG
LUCENE-2490,BUILD_SYSTEM,TASK
LUCENE-2491,RFE,IMPROVEMENT
LUCENE-2493,BUILD_SYSTEM,TASK
LUCENE-2494,IMPROVEMENT,IMPROVEMENT
LUCENE-2496,BUG,BUG
LUCENE-2497,BUG,BUG
LUCENE-250,DOCUMENTATION,IMPROVEMENT
LUCENE-2500,RFE,IMPROVEMENT
LUCENE-2502,CLEANUP,IMPROVEMENT
LUCENE-2503,RFE,RFE
LUCENE-2507,RFE,RFE
LUCENE-2509,IMPROVEMENT,IMPROVEMENT
LUCENE-2512,BUG,BUG
LUCENE-2513,BUG,BUG
LUCENE-2514,RFE,TASK
LUCENE-2516,TEST,TEST
LUCENE-2517,DOCUMENTATION,IMPROVEMENT
LUCENE-252,BUG,BUG
LUCENE-2523,BUG,BUG
LUCENE-2524,BUG,BUG
LUCENE-2526,BUG,BUG
LUCENE-2529,BUG,BUG
LUCENE-2531,IMPROVEMENT,IMPROVEMENT
LUCENE-2532,TEST,IMPROVEMENT
LUCENE-2533,BUG,BUG
LUCENE-2534,BUG,BUG
LUCENE-2536,BUG,BUG
LUCENE-2537,BUG,BUG
LUCENE-2541,BUG,BUG
LUCENE-2542,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2548,CLEANUP,IMPROVEMENT
LUCENE-2549,BUG,BUG
LUCENE-2550,TEST,BUG
LUCENE-2551,IMPROVEMENT,IMPROVEMENT
LUCENE-2554,TEST,TEST
LUCENE-2555,CLEANUP,IMPROVEMENT
LUCENE-2556,IMPROVEMENT,IMPROVEMENT
LUCENE-2559,RFE,IMPROVEMENT
LUCENE-2560,TEST,TEST
LUCENE-2561,BUG,BUG
LUCENE-2564,IMPROVEMENT,BUG
LUCENE-2565,TEST,BUG
LUCENE-2566,SPEC,BUG
LUCENE-2568,BUG,BUG
LUCENE-2569,BUG,BUG
LUCENE-257,IMPROVEMENT,BUG
LUCENE-2570,TEST,TEST
LUCENE-2571,TEST,TASK
LUCENE-2572,BUILD_SYSTEM,BUG
LUCENE-2573,IMPROVEMENT,IMPROVEMENT
LUCENE-2574,IMPROVEMENT,IMPROVEMENT
LUCENE-2576,BUG,BUG
LUCENE-2578,TEST,IMPROVEMENT
LUCENE-2579,DOCUMENTATION,BUG
LUCENE-258,RFE,BUG
LUCENE-2580,BUG,BUG
LUCENE-2581,RFE,IMPROVEMENT
LUCENE-2582,RFE,IMPROVEMENT
LUCENE-2584,BUG,BUG
LUCENE-2586,REFACTORING,IMPROVEMENT
LUCENE-2588,IMPROVEMENT,IMPROVEMENT
LUCENE-2589,RFE,IMPROVEMENT
LUCENE-2590,RFE,IMPROVEMENT
LUCENE-2591,BUILD_SYSTEM,BUG
LUCENE-2592,RFE,IMPROVEMENT
LUCENE-2593,BUG,BUG
LUCENE-2594,TEST,IMPROVEMENT
LUCENE-2595,TEST,TEST
LUCENE-2596,IMPROVEMENT,IMPROVEMENT
LUCENE-2597,REFACTORING,IMPROVEMENT
LUCENE-2598,TEST,TEST
LUCENE-2599,CLEANUP,IMPROVEMENT
LUCENE-2600,RFE,BUG
LUCENE-2601,RFE,IMPROVEMENT
LUCENE-2602,RFE,IMPROVEMENT
LUCENE-2603,RFE,IMPROVEMENT
LUCENE-2606,IMPROVEMENT,IMPROVEMENT
LUCENE-2608,RFE,IMPROVEMENT
LUCENE-2609,BUILD_SYSTEM,IMPROVEMENT
LUCENE-2610,IMPROVEMENT,IMPROVEMENT
LUCENE-2611,BUILD_SYSTEM,RFE
LUCENE-2615,BUG,BUG
LUCENE-2616,BUG,BUG
LUCENE-2617,BUG,BUG
LUCENE-2618,TEST,BUG
LUCENE-2619,TEST,TEST
LUCENE-262,BUG,BUG
LUCENE-2620,IMPROVEMENT,BUG
LUCENE-2621,RFE,IMPROVEMENT
LUCENE-2622,BUG,BUG
LUCENE-2624,RFE,RFE
LUCENE-2625,BUG,BUG
LUCENE-2626,IMPROVEMENT,IMPROVEMENT
LUCENE-2627,BUG,BUG
LUCENE-2629,BUG,BUG
LUCENE-2630,BUILD_SYSTEM,TASK
LUCENE-2631,BUG,BUG
LUCENE-2633,RFE,BUG
LUCENE-2634,BUG,BUG
LUCENE-2635,BUG,BUG
LUCENE-2636,RFE,RFE
LUCENE-2637,BUG,BUG
LUCENE-2638,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2639,TEST,TEST
LUCENE-264,DOCUMENTATION,IMPROVEMENT
LUCENE-2640,TEST,TEST
LUCENE-2641,TEST,TEST
LUCENE-2642,TEST,TEST
LUCENE-2643,BUG,BUG
LUCENE-2645,BUG,BUG
LUCENE-2647,REFACTORING,IMPROVEMENT
LUCENE-2648,RFE,IMPROVEMENT
LUCENE-2649,RFE,IMPROVEMENT
LUCENE-265,IMPROVEMENT,IMPROVEMENT
LUCENE-2650,IMPROVEMENT,IMPROVEMENT
LUCENE-2652,TEST,TEST
LUCENE-2653,BUG,BUG
LUCENE-2656,TEST,TEST
LUCENE-2657,BUILD_SYSTEM,IMPROVEMENT
LUCENE-2658,BUG,BUG
LUCENE-2659,TEST,TEST
LUCENE-2662,REFACTORING,IMPROVEMENT
LUCENE-2663,IMPROVEMENT,BUG
LUCENE-2664,RFE,IMPROVEMENT
LUCENE-2667,IMPROVEMENT,IMPROVEMENT
LUCENE-2668,BUG,BUG
LUCENE-2669,BUG,IMPROVEMENT
LUCENE-2670,RFE,IMPROVEMENT
LUCENE-2671,RFE,RFE
LUCENE-2672,IMPROVEMENT,IMPROVEMENT
LUCENE-2674,IMPROVEMENT,IMPROVEMENT
LUCENE-2675,RFE,IMPROVEMENT
LUCENE-2676,TEST,TEST
LUCENE-2677,TEST,TEST
LUCENE-2678,TEST,TEST
LUCENE-2680,IMPROVEMENT,IMPROVEMENT
LUCENE-2681,CLEANUP,BUG
LUCENE-2682,TEST,IMPROVEMENT
LUCENE-2683,BUILD_SYSTEM,IMPROVEMENT
LUCENE-2687,IMPROVEMENT,IMPROVEMENT
LUCENE-2688,RFE,BUG
LUCENE-2689,BUG,BUG
LUCENE-269,DOCUMENTATION,BUG
LUCENE-2690,IMPROVEMENT,IMPROVEMENT
LUCENE-2691,CLEANUP,IMPROVEMENT
LUCENE-2692,RFE,RFE
LUCENE-2693,BUG,BUG
LUCENE-2694,IMPROVEMENT,IMPROVEMENT
LUCENE-2695,IMPROVEMENT,IMPROVEMENT
LUCENE-2696,TEST,BUG
LUCENE-2699,RFE,IMPROVEMENT
LUCENE-2700,RFE,RFE
LUCENE-2701,REFACTORING,IMPROVEMENT
LUCENE-2702,RFE,IMPROVEMENT
LUCENE-2703,BUG,BUG
LUCENE-2704,TEST,BUG
LUCENE-2705,TEST,BUG
LUCENE-2708,TEST,TEST
LUCENE-2709,TEST,TEST
LUCENE-2710,TEST,BUG
LUCENE-2711,IMPROVEMENT,IMPROVEMENT
LUCENE-2712,BUG,BUG
LUCENE-2715,IMPROVEMENT,IMPROVEMENT
LUCENE-2716,IMPROVEMENT,IMPROVEMENT
LUCENE-2717,BUG,BUG
LUCENE-2718,REFACTORING,IMPROVEMENT
LUCENE-2719,IMPROVEMENT,IMPROVEMENT
LUCENE-272,CLEANUP,IMPROVEMENT
LUCENE-2720,DESIGN_DEFECT,BUG
LUCENE-2721,TEST,TEST
LUCENE-2722,IMPROVEMENT,IMPROVEMENT
LUCENE-2728,BUG,BUG
LUCENE-2730,BUG,BUG
LUCENE-2731,SPEC,BUG
LUCENE-2732,REFACTORING,BUG
LUCENE-2733,CLEANUP,TASK
LUCENE-2734,RFE,IMPROVEMENT
LUCENE-2736,BUG,BUG
LUCENE-2737,DESIGN_DEFECT,BUG
LUCENE-2739,REFACTORING,TEST
LUCENE-274,RFE,IMPROVEMENT
LUCENE-2740,BUG,BUG
LUCENE-2741,BUG,BUG
LUCENE-2742,RFE,IMPROVEMENT
LUCENE-2743,IMPROVEMENT,IMPROVEMENT
LUCENE-2744,BUG,BUG
LUCENE-2747,CLEANUP,IMPROVEMENT
LUCENE-275,RFE,BUG
LUCENE-2751,TEST,TEST
LUCENE-2753,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2754,RFE,RFE
LUCENE-2755,IMPROVEMENT,IMPROVEMENT
LUCENE-2756,BUG,BUG
LUCENE-2757,REFACTORING,IMPROVEMENT
LUCENE-2758,BUG,BUG
LUCENE-2759,BUG,BUG
LUCENE-276,BUG,BUG
LUCENE-2760,IMPROVEMENT,IMPROVEMENT
LUCENE-2761,RFE,IMPROVEMENT
LUCENE-2762,BUG,BUG
LUCENE-2763,REFACTORING,IMPROVEMENT
LUCENE-2764,TEST,TEST
LUCENE-2767,BUG,BUG
LUCENE-2768,TEST,IMPROVEMENT
LUCENE-2769,BUG,BUG
LUCENE-277,BUG,BUG
LUCENE-2770,IMPROVEMENT,IMPROVEMENT
LUCENE-2771,CLEANUP,IMPROVEMENT
LUCENE-2772,IMPROVEMENT,
LUCENE-2773,IMPROVEMENT,IMPROVEMENT
LUCENE-2774,BUILD_SYSTEM,BUG
LUCENE-2776,IMPROVEMENT,BUG
LUCENE-2777,REFACTORING,TASK
LUCENE-2778,RFE,IMPROVEMENT
LUCENE-2779,IMPROVEMENT,IMPROVEMENT
LUCENE-2781,CLEANUP,TASK
LUCENE-2782,BUG,BUG
LUCENE-2783,BUG,BUG
LUCENE-2784,REFACTORING,IMPROVEMENT
LUCENE-2785,BUG,BUG
LUCENE-2787,IMPROVEMENT,IMPROVEMENT
LUCENE-279,BUG,IMPROVEMENT
LUCENE-2790,IMPROVEMENT,IMPROVEMENT
LUCENE-2791,RFE,RFE
LUCENE-2792,RFE,RFE
LUCENE-2793,RFE,IMPROVEMENT
LUCENE-2795,RFE,IMPROVEMENT
LUCENE-2796,TEST,BUG
LUCENE-2797,RFE,TASK
LUCENE-2802,BUG,BUG
LUCENE-2803,BUG,BUG
LUCENE-2804,TEST,TEST
LUCENE-2805,IMPROVEMENT,BUG
LUCENE-2808,BUG,BUG
LUCENE-2809,BUG,BUG
LUCENE-2811,BUG,BUG
LUCENE-2812,BUG,BUG
LUCENE-2813,BUG,BUG
LUCENE-2814,REFACTORING,IMPROVEMENT
LUCENE-2815,RFE,BUG
LUCENE-2816,IMPROVEMENT,IMPROVEMENT
LUCENE-2817,BUG,BUG
LUCENE-2819,BUG,BUG
LUCENE-2820,BUG,BUG
LUCENE-2822,IMPROVEMENT,BUG
LUCENE-2824,IMPROVEMENT,IMPROVEMENT
LUCENE-2825,IMPROVEMENT,IMPROVEMENT
LUCENE-2826,IMPROVEMENT,IMPROVEMENT
LUCENE-2829,IMPROVEMENT,IMPROVEMENT
LUCENE-2830,IMPROVEMENT,IMPROVEMENT
LUCENE-2831,RFE,IMPROVEMENT
LUCENE-2833,BUILD_SYSTEM,IMPROVEMENT
LUCENE-2834,IMPROVEMENT,BUG
LUCENE-2836,RFE,RFE
LUCENE-2837,CLEANUP,IMPROVEMENT
LUCENE-2838,RFE,IMPROVEMENT
LUCENE-2839,DESIGN_DEFECT,BUG
LUCENE-2842,RFE,RFE
LUCENE-2843,RFE,IMPROVEMENT
LUCENE-2845,BUILD_SYSTEM,TASK
LUCENE-2846,RFE,IMPROVEMENT
LUCENE-2847,RFE,BUG
LUCENE-285,IMPROVEMENT,IMPROVEMENT
LUCENE-2852,BUG,BUG
LUCENE-2854,CLEANUP,IMPROVEMENT
LUCENE-2855,IMPROVEMENT,BUG
LUCENE-2858,REFACTORING,TASK
LUCENE-2860,BUG,BUG
LUCENE-2862,IMPROVEMENT,IMPROVEMENT
LUCENE-2864,RFE,RFE
LUCENE-2865,RFE,IMPROVEMENT
LUCENE-2867,DESIGN_DEFECT,IMPROVEMENT
LUCENE-2869,CLEANUP,TASK
LUCENE-2872,RFE,IMPROVEMENT
LUCENE-2874,BUG,BUG
LUCENE-2875,BUG,BUG
LUCENE-2876,CLEANUP,TASK
LUCENE-2879,BUG,BUG
LUCENE-288,BUILD_SYSTEM,BUG
LUCENE-2881,IMPROVEMENT,IMPROVEMENT
LUCENE-2882,REFACTORING,TASK
LUCENE-2883,REFACTORING,TASK
LUCENE-2884,BUG,BUG
LUCENE-2885,IMPROVEMENT,IMPROVEMENT
LUCENE-2887,CLEANUP,IMPROVEMENT
LUCENE-2888,BUG,BUG
LUCENE-2889,CLEANUP,TASK
LUCENE-289,OTHER,BUG
LUCENE-2891,BUG,BUG
LUCENE-2892,RFE,IMPROVEMENT
LUCENE-2894,DOCUMENTATION,IMPROVEMENT
LUCENE-2895,BUG,BUG
LUCENE-2896,IMPROVEMENT,IMPROVEMENT
LUCENE-2897,IMPROVEMENT,IMPROVEMENT
LUCENE-2898,IMPROVEMENT,BUG
LUCENE-290,DESIGN_DEFECT,BUG
LUCENE-2900,RFE,IMPROVEMENT
LUCENE-2901,BUG,BUG
LUCENE-2902,TEST,TEST
LUCENE-2904,BUG,BUG
LUCENE-2906,RFE,RFE
LUCENE-2907,BUG,BUG
LUCENE-2908,CLEANUP,TASK
LUCENE-291,IMPROVEMENT,IMPROVEMENT
LUCENE-2911,REFACTORING,
LUCENE-2912,REFACTORING,IMPROVEMENT
LUCENE-2913,DESIGN_DEFECT,
LUCENE-2918,IMPROVEMENT,IMPROVEMENT
LUCENE-2919,RFE,IMPROVEMENT
LUCENE-292,DOCUMENTATION,IMPROVEMENT
LUCENE-2920,CLEANUP,TASK
LUCENE-2922,IMPROVEMENT,IMPROVEMENT
LUCENE-2923,DOCUMENTATION,IMPROVEMENT
LUCENE-2924,DOCUMENTATION,BUG
LUCENE-2928,DOCUMENTATION,IMPROVEMENT
LUCENE-2931,DOCUMENTATION,IMPROVEMENT
LUCENE-2932,DOCUMENTATION,TASK
LUCENE-2933,IMPROVEMENT,IMPROVEMENT
LUCENE-2934,IMPROVEMENT,IMPROVEMENT
LUCENE-2935,RFE,IMPROVEMENT
LUCENE-2936,BUG,BUG
LUCENE-2937,BUG,BUG
LUCENE-2939,IMPROVEMENT,BUG
LUCENE-294,RFE,IMPROVEMENT
LUCENE-2940,BUG,BUG
LUCENE-2941,BUG,BUG
LUCENE-2943,BUG,BUG
LUCENE-2944,BUG,BUG
LUCENE-2945,BUG,BUG
LUCENE-295,BUG,BUG
LUCENE-2952,BUILD_SYSTEM,IMPROVEMENT
LUCENE-2953,BUG,BUG
LUCENE-2954,CLEANUP,BUG
LUCENE-2955,RFE,IMPROVEMENT
LUCENE-2956,BUG,BUG
LUCENE-2957,BUILD_SYSTEM,IMPROVEMENT
LUCENE-2958,IMPROVEMENT,IMPROVEMENT
LUCENE-2959,RFE,RFE
LUCENE-296,IMPROVEMENT,IMPROVEMENT
LUCENE-2960,RFE,IMPROVEMENT
LUCENE-2961,CLEANUP,IMPROVEMENT
LUCENE-2963,IMPROVEMENT,IMPROVEMENT
LUCENE-2964,RFE,IMPROVEMENT
LUCENE-2966,BUG,BUG
LUCENE-2970,IMPROVEMENT,BUG
LUCENE-2972,BUG,BUG
LUCENE-2973,BUILD_SYSTEM,IMPROVEMENT
LUCENE-2975,BUG,BUG
LUCENE-2977,IMPROVEMENT,IMPROVEMENT
LUCENE-2978,IMPROVEMENT,BUG
LUCENE-2979,CLEANUP,IMPROVEMENT
LUCENE-298,BUG,BUG
LUCENE-2980,IMPROVEMENT,BUG
LUCENE-2981,CLEANUP,IMPROVEMENT
LUCENE-2983,RFE,IMPROVEMENT
LUCENE-2984,REFACTORING,IMPROVEMENT
LUCENE-2985,IMPROVEMENT,IMPROVEMENT
LUCENE-2986,REFACTORING,TASK
LUCENE-2989,TEST,BUG
LUCENE-2990,IMPROVEMENT,IMPROVEMENT
LUCENE-2994,TEST,TASK
LUCENE-2995,REFACTORING,TASK
LUCENE-2996,BUG,BUG
LUCENE-300,REFACTORING,IMPROVEMENT
LUCENE-3002,TEST,TEST
LUCENE-3003,REFACTORING,IMPROVEMENT
LUCENE-301,REFACTORING,IMPROVEMENT
LUCENE-3011,RFE,RFE
LUCENE-3012,BUG,BUG
LUCENE-3014,RFE,TASK
LUCENE-3016,RFE,RFE
LUCENE-3017,RFE,IMPROVEMENT
LUCENE-3019,RFE,IMPROVEMENT
LUCENE-3020,TEST,TEST
LUCENE-3021,TEST,TEST
LUCENE-3023,RFE,TASK
LUCENE-3024,BUG,BUG
LUCENE-3026,BUG,BUG
LUCENE-3027,BUG,BUG
LUCENE-3028,BUG,BUG
LUCENE-3029,BUG,BUG
LUCENE-3030,IMPROVEMENT,IMPROVEMENT
LUCENE-3031,BUG,BUG
LUCENE-3032,BUG,BUG
LUCENE-3033,BUG,BUG
LUCENE-3035,BUG,BUG
LUCENE-3037,BUG,BUG
LUCENE-3040,IMPROVEMENT,IMPROVEMENT
LUCENE-3042,BUG,BUG
LUCENE-3043,BUG,BUG
LUCENE-3044,BUG,BUG
LUCENE-3045,BUG,BUG
LUCENE-3051,BUG,BUG
LUCENE-3052,BUG,BUG
LUCENE-3053,TEST,TASK
LUCENE-3054,IMPROVEMENT,TASK
LUCENE-3057,BUG,BUG
LUCENE-3058,RFE,IMPROVEMENT
LUCENE-3059,BUG,BUG
LUCENE-306,BUG,BUG
LUCENE-3061,RFE,IMPROVEMENT
LUCENE-3062,BUG,BUG
LUCENE-3063,REFACTORING,TASK
LUCENE-3064,TEST,TEST
LUCENE-3065,IMPROVEMENT,IMPROVEMENT
LUCENE-3068,BUG,BUG
LUCENE-3070,IMPROVEMENT,TASK
LUCENE-3071,RFE,RFE
LUCENE-3072,BUG,BUG
LUCENE-3073,DESIGN_DEFECT,IMPROVEMENT
LUCENE-3074,RFE,TASK
LUCENE-3076,RFE,IMPROVEMENT
LUCENE-3077,BUG,BUG
LUCENE-3078,RFE,TASK
LUCENE-3081,IMPROVEMENT,IMPROVEMENT
LUCENE-3082,RFE,RFE
LUCENE-3083,BUG,BUG
LUCENE-3084,IMPROVEMENT,IMPROVEMENT
LUCENE-3086,RFE,IMPROVEMENT
LUCENE-3087,BUG,BUG
LUCENE-309,BUG,BUG
LUCENE-3090,BUG,BUG
LUCENE-3092,IMPROVEMENT,IMPROVEMENT
LUCENE-3093,CLEANUP,BUG
LUCENE-3094,IMPROVEMENT,IMPROVEMENT
LUCENE-3095,BUG,BUG
LUCENE-3097,RFE,RFE
LUCENE-3098,RFE,RFE
LUCENE-3099,RFE,IMPROVEMENT
LUCENE-3100,BUG,BUG
LUCENE-3101,BUG,BUG
LUCENE-3102,BUG,BUG
LUCENE-3103,TEST,TEST
LUCENE-3106,BUG,BUG
LUCENE-3108,RFE,TASK
LUCENE-311,DESIGN_DEFECT,BUG
LUCENE-3111,BUG,BUG
LUCENE-3112,RFE,IMPROVEMENT
LUCENE-3113,BUG,BUG
LUCENE-3117,REFACTORING,TASK
LUCENE-3121,IMPROVEMENT,IMPROVEMENT
LUCENE-3123,BUG,BUG
LUCENE-3125,BUG,BUG
LUCENE-3126,RFE,IMPROVEMENT
LUCENE-3127,REFACTORING,IMPROVEMENT
LUCENE-3129,RFE,IMPROVEMENT
LUCENE-3135,BACKPORT,RFE
LUCENE-3137,BUG,BUG
LUCENE-3139,TEST,TEST
LUCENE-3140,BACKPORT,IMPROVEMENT
LUCENE-3141,IMPROVEMENT,IMPROVEMENT
LUCENE-3142,CLEANUP,BUG
LUCENE-3143,BUG,BUG
LUCENE-3144,BUG,BUG
LUCENE-3146,BUG,BUG
LUCENE-3147,TEST,TEST
LUCENE-3148,BUG,BUG
LUCENE-3149,IMPROVEMENT,TASK
LUCENE-315,DOCUMENTATION,BUG
LUCENE-3152,TEST,BUG
LUCENE-3159,CLEANUP,TASK
LUCENE-316,DOCUMENTATION,BUG
LUCENE-3168,TEST,IMPROVEMENT
LUCENE-317,BUG,IMPROVEMENT
LUCENE-3170,BUG,BUG
LUCENE-3171,RFE,IMPROVEMENT
LUCENE-3174,RFE,
LUCENE-3175,TEST,TEST
LUCENE-3176,BUG,BUG
LUCENE-3177,REFACTORING,IMPROVEMENT
LUCENE-3179,RFE,IMPROVEMENT
LUCENE-318,DOCUMENTATION,BUG
LUCENE-3182,BUG,BUG
LUCENE-3183,BUG,BUG
LUCENE-3184,TEST,TEST
LUCENE-3185,BUG,BUG
LUCENE-3186,IMPROVEMENT,IMPROVEMENT
LUCENE-3188,BUG,BUG
LUCENE-3189,BUG,BUG
LUCENE-319,BUG,BUG
LUCENE-3190,BUG,BUG
LUCENE-3191,RFE,IMPROVEMENT
LUCENE-3193,RFE,RFE
LUCENE-3196,IMPROVEMENT,IMPROVEMENT
LUCENE-3197,BUG,BUG
LUCENE-3198,IMPROVEMENT,IMPROVEMENT
LUCENE-3200,CLEANUP,IMPROVEMENT
LUCENE-3201,IMPROVEMENT,IMPROVEMENT
LUCENE-3202,RFE,TASK
LUCENE-3203,IMPROVEMENT,IMPROVEMENT
LUCENE-3205,CLEANUP,BUG
LUCENE-3207,BUG,BUG
LUCENE-3208,REFACTORING,BUG
LUCENE-3209,IMPROVEMENT,IMPROVEMENT
LUCENE-3210,RFE,IMPROVEMENT
LUCENE-3213,REFACTORING,IMPROVEMENT
LUCENE-3215,BUG,BUG
LUCENE-3216,IMPROVEMENT,IMPROVEMENT
LUCENE-3217,IMPROVEMENT,IMPROVEMENT
LUCENE-3218,RFE,IMPROVEMENT
LUCENE-3219,REFACTORING,IMPROVEMENT
LUCENE-3220,RFE,
LUCENE-3222,BUG,BUG
LUCENE-3223,BUG,BUG
LUCENE-3224,BUG,BUG
LUCENE-3225,IMPROVEMENT,IMPROVEMENT
LUCENE-3227,RFE,IMPROVEMENT
LUCENE-323,RFE,BUG
LUCENE-3231,RFE,IMPROVEMENT
LUCENE-3232,REFACTORING,
LUCENE-3233,RFE,IMPROVEMENT
LUCENE-3234,RFE,IMPROVEMENT
LUCENE-3238,BUG,BUG
LUCENE-3239,CLEANUP,TASK
